trip_id,base_fare,surcharge,total_cost,billing_month
T004071,40,0.7,134.8,2026-07
T004072,40,3.7,132.8,2026-07
T004073,80,8.8,321.2,2026-07
T004074,80,18.8,331.2,2026-07
T004075,80,8.0,330.2,2026-07
T004076,80,18.7,347.9,2026-07
T004077,80,17.6,331.4,2026-07
T004078,80,3.6,316.0,2026-07
T004079,80,1.4,312.4,2026-07
T004080,80,0.1,323.7,2026-07
T004081,80,19.5,352.9,2026-07
T004082,80,9.6,330.4,2026-07
T004083,80,16.3,352.5,2026-07
T004084,80,9.2,339.8,2026-07
T004085,15,1.2,129.7,2026-07
T004086,15,16.1,148.6,2026-07
T004087,15,10.1,119.6,2026-07
T004088,15,3.2,120.2,2026-07
T004089,40,9.9,134.5,2026-07
T004090,40,9.4,131.3,2026-07
T004091,40,4.4,124.7,2026-07
T004092,40,18.0,130.0,2026-07
T004093,40,19.5,136.1,2026-07
T004094,40,12.8,122.9,2026-07
T004095,40,12.0,130.4,2026-07
T004096,80,12.9,242.7,2026-07
T004097,80,13.4,240.4,2026-07
T004098,80,16.2,254.4,2026-07
T004099,80,19.6,253.6,2026-07
T004100,80,20.0,249.8,2026-07
T004101,80,17.3,245.7,2026-07
T004102,80,3.0,241.2,2026-07
T004103,80,8.1,246.3,2026-07
T004104,15,4.6,91.1,2026-07
T004105,15,2.1,99.1,2026-07
T004106,40,8.3,144.6,2026-07
T004107,40,8.0,141.2,2026-07
T004108,40,6.1,140.2,2026-07
T004109,40,9.9,139.9,2026-07
T004110,80,13.2,343.8,2026-07
T004111,80,7.5,317.1,2026-07
T004112,80,22.3,341.7,2026-07
T004113,80,12.9,323.9,2026-07
T004114,80,0.2,307.0,2026-07
T004115,80,0.9,307.7,2026-07
T004116,80,5.0,331.4,2026-07
T004117,80,15.2,340.2,2026-07
T004118,15,14.3,144.1,2026-07
T004119,15,7.8,138.3,2026-07
T004120,15,16.7,133.7,2026-07
T004121,40,14.6,133.8,2026-07
T004122,40,7.9,129.1,2026-07
T004123,40,10.6,121.7,2026-07
T004124,40,5.7,121.3,2026-07
T004125,40,15.7,135.0,2026-07
T004126,80,16.2,257.2,2026-07
T004127,80,4.0,246.4,2026-07
T004128,80,5.4,247.8,2026-07
T004129,80,16.3,258.7,2026-07
T004130,80,13.6,249.0,2026-07
T004131,15,0.6,94.5,2026-07
T004132,15,3.1,90.1,2026-07
T004133,40,6.3,137.2,2026-07
T004134,40,2.0,140.7,2026-07
T004135,40,7.8,140.1,2026-07
T004136,80,18.4,339.2,2026-07
T004137,80,4.8,324.2,2026-07
T004138,80,5.0,314.6,2026-07
T004139,80,1.5,316.7,2026-07
T004140,15,9.0,131.0,2026-07
T004141,15,8.3,137.3,2026-07
T004142,15,5.8,137.3,2026-07
T004143,15,19.8,131.9,2026-07
T004144,15,14.3,129.6,2026-07
T004145,15,19.5,139.0,2026-07
T004146,40,4.3,123.5,2026-07
T004147,40,1.1,129.9,2026-07
T004148,40,14.7,133.9,2026-07
T004149,40,10.1,132.9,2026-07
T004150,40,9.5,129.6,2026-07
T004151,40,4.9,127.1,2026-07
T004152,40,15.9,130.6,2026-07
T004153,40,7.5,120.4,2026-07
T004154,40,19.3,135.8,2026-07
T004155,40,18.4,130.4,2026-07
T004156,40,9.9,119.2,2026-07
T004157,80,9.5,250.5,2026-07
T004158,80,3.3,248.5,2026-07
T004159,80,1.4,228.4,2026-07
T004160,80,7.4,245.6,2026-07
T004161,80,19.2,260.2,2026-07
T004162,80,23.6,263.2,2026-07
T004163,80,18.4,256.6,2026-07
T004164,80,9.1,254.3,2026-07
T004165,80,11.5,251.1,2026-07
T004166,80,14.1,248.1,2026-07
T004167,80,2.4,232.2,2026-07
T004168,15,2.3,97.6,2026-07
T004169,15,18.6,109.2,2026-07
T004170,15,13.6,104.7,2026-07
T004171,40,13.5,149.8,2026-07
T004172,40,19.4,150.3,2026-07
T004173,40,14.0,144.0,2026-07
T004174,40,4.7,141.1,2026-07
T004175,40,6.8,134.1,2026-07
T004176,40,15.0,146.8,2026-07
T004177,80,30.5,354.1,2026-07
T004178,80,11.5,326.7,2026-07
T004179,80,11.2,322.2,2026-07
T004180,80,9.1,338.3,2026-07
T004181,80,6.4,334.2,2026-07
T004182,80,29.7,353.3,2026-07
T004183,80,7.0,329.2,2026-07
T004184,80,4.9,318.7,2026-07
T004185,80,3.2,317.0,2026-07
T004186,80,2.4,337.2,2026-07
T004187,80,19.6,347.4,2026-07
T004188,80,0.8,317.4,2026-07
T004189,15,6.8,137.8,2026-07
T004190,15,15.8,149.5,2026-07
T004191,15,17.8,131.3,2026-07
T004192,15,8.3,115.8,2026-07
T004193,40,7.3,134.6,2026-07
T004194,40,6.5,131.6,2026-07
T004195,40,3.8,122.1,2026-07
T004196,40,1.4,111.6,2026-07
T004197,40,1.3,114.1,2026-07
T004198,40,11.5,129.0,2026-07
T004199,40,18.1,135.5,2026-07
T004200,80,0.8,240.4,2026-07
T004201,80,11.9,248.7,2026-07
T004202,80,7.3,244.1,2026-07
T004203,80,16.2,261.4,2026-07
T004204,80,6.4,234.8,2026-07
T004205,80,13.5,241.9,2026-07
T004206,80,7.9,244.7,2026-07
T004207,15,19.5,111.1,2026-07
T004208,15,15.1,104.1,2026-07
T004209,40,5.8,136.5,2026-07
T004210,40,13.1,145.7,2026-07
T004211,40,1.7,142.8,2026-07
T004212,40,15.5,151.9,2026-07
T004213,80,2.8,315.2,2026-07
T004214,80,6.3,327.1,2026-07
T004215,80,2.6,330.4,2026-07
T004216,80,27.4,345.4,2026-07
T004217,80,17.5,335.5,2026-07
T004218,80,19.1,339.9,2026-07
T004219,80,7.3,342.1,2026-07
T004220,80,10.7,323.1,2026-07
T004221,15,19.7,148.7,2026-07
T004222,15,17.5,149.0,2026-07
T004223,15,3.0,117.0,2026-07
T004224,40,7.0,133.9,2026-07
T004225,40,6.6,131.2,2026-07
T004226,40,3.9,117.7,2026-07
T004227,40,17.1,133.6,2026-07
T004228,40,15.8,131.4,2026-07
T004229,80,19.5,264.7,2026-07
T004230,80,13.2,247.2,2026-07
T004231,80,9.9,248.1,2026-07
T004232,80,7.9,236.3,2026-07
T004233,80,5.9,239.9,2026-07
T004234,80,6.0,240.0,2026-07
T004235,15,14.4,110.4,2026-07
T004236,15,14.7,106.7,2026-07
T004237,40,5.9,137.7,2026-07
T004238,40,19.3,147.5,2026-07
T004239,80,4.6,315.6,2026-07
T004240,80,17.5,325.7,2026-07
T004241,80,1.4,320.8,2026-07
T004242,80,2.2,335.6,2026-07
T004243,15,4.5,135.0,2026-07
T004244,15,17.9,149.9,2026-07
T004245,15,15.7,156.1,2026-07
T004246,15,4.1,120.1,2026-07
T004247,15,14.3,128.8,2026-07
T004248,15,0.3,121.7,2026-07
T004249,40,1.6,121.7,2026-07
T004250,40,16.9,139.7,2026-07
T004251,40,0.6,125.2,2026-07
T004252,40,18.3,143.1,2026-07
T004253,40,1.7,122.7,2026-07
T004254,40,16.3,126.5,2026-07
T004255,40,5.1,115.3,2026-07
T004256,40,2.9,121.0,2026-07
T004257,40,11.1,133.0,2026-07
T004258,40,19.6,135.2,2026-07
T004259,80,13.6,258.8,2026-07
T004260,80,9.2,241.8,2026-07
T004261,80,30.0,269.6,2026-07
T004262,80,6.1,242.9,2026-07
T004263,80,1.8,231.6,2026-07
T004264,80,2.0,245.8,2026-07
T004265,80,2.2,234.8,2026-07
T004266,80,13.4,251.6,2026-07
T004267,80,18.4,260.8,2026-07
T004268,80,16.9,253.7,2026-07
T004269,80,3.7,250.3,2026-07
T004270,15,18.0,104.5,2026-07
T004271,15,8.3,108.0,2026-07
T004272,15,12.9,104.4,2026-07
T004273,40,14.2,140.6,2026-07
T004274,40,11.2,153.1,2026-07
T004275,40,9.4,141.8,2026-07
T004276,40,1.9,129.2,2026-07
T004277,40,33.8,168.3,2026-07
T004278,40,13.7,148.2,2026-07
T004279,40,1.0,142.0,2026-07
T004280,80,17.1,344.9,2026-07
T004281,80,10.6,325.8,2026-07
T004282,80,17.9,331.7,2026-07
T004283,80,12.1,330.1,2026-07
T004284,80,1.5,315.3,2026-07
T004285,80,0.6,328.4,2026-07
T004286,80,5.4,312.2,2026-07
T004287,80,8.2,320.6,2026-07
T004288,80,12.2,348.4,2026-07
T004289,80,7.0,313.8,2026-07
T004290,80,5.3,327.5,2026-07
T004291,15,16.4,142.5,2026-07
T004292,15,4.0,135.9,2026-07
T004293,15,11.1,133.0,2026-07
T004294,15,14.4,129.9,2026-07
T004295,40,11.7,129.1,2026-07
T004296,40,15.9,136.0,2026-07
T004297,40,14.1,137.9,2026-07
T004298,40,9.8,125.0,2026-07
T004299,40,8.1,128.1,2026-07
T004300,40,6.4,119.7,2026-07
T004301,40,1.2,123.1,2026-07
T004302,80,9.8,241.0,2026-07
T004303,80,16.0,259.8,2026-07
T004304,80,13.3,250.1,2026-07
T004305,80,12.6,241.0,2026-07
T004306,80,1.4,234.0,2026-07
T004307,80,8.8,238.6,2026-07
T004308,80,4.4,235.6,2026-07
T004309,80,7.4,234.4,2026-07
T004310,15,6.3,95.3,2026-07
T004311,15,5.3,102.8,2026-07
T004312,40,19.3,160.3,2026-07
T004313,40,2.2,136.5,2026-07
T004314,40,14.4,140.8,2026-07
T004315,40,12.0,153.0,2026-07
T004316,80,11.3,344.7,2026-07
T004317,80,6.4,327.2,2026-07
T004318,80,15.6,340.6,2026-07
T004319,80,10.2,331.0,2026-07
T004320,80,0.8,310.4,2026-07
T004321,80,3.3,312.9,2026-07
T004322,80,16.5,347.1,2026-07
T004323,80,10.4,321.4,2026-07
T004324,15,8.7,144.9,2026-07
T004325,15,5.9,131.9,2026-07
T004326,15,7.6,115.1,2026-07
T004327,40,10.8,136.3,2026-07
T004328,40,4.5,129.1,2026-07
T004329,40,9.0,121.9,2026-07
T004330,40,10.3,123.6,2026-07
T004331,40,3.5,120.0,2026-07
T004332,80,0.9,241.9,2026-07
T004333,80,17.5,257.1,2026-07
T004334,80,6.0,237.2,2026-07
T004335,80,2.7,233.9,2026-07
T004336,80,13.2,250.0,2026-07
T004337,15,11.5,111.7,2026-07
T004338,15,6.5,99.3,2026-07
T004339,40,12.7,139.1,2026-07
T004340,40,10.7,147.9,2026-07
T004341,80,8.0,340.0,2026-07
T004342,80,3.4,331.2,2026-07
T004343,80,11.9,327.1,2026-07
T004344,80,22.8,332.4,2026-07
T004345,15,6.5,128.0,2026-07
T004346,15,12.5,134.5,2026-07
T004347,15,19.7,149.2,2026-07
T004348,15,18.5,132.5,2026-07
T004349,15,13.6,122.6,2026-07
T004350,15,4.3,128.6,2026-07
T004351,40,10.3,131.3,2026-07
T004352,40,19.7,145.2,2026-07
T004353,40,12.9,130.3,2026-07
T004354,40,15.3,134.5,2026-07
T004355,40,6.0,124.3,2026-07
T004356,40,9.0,137.3,2026-07
T004357,40,17.5,126.8,2026-07
T004358,40,0.4,117.8,2026-07
T004359,40,4.8,113.2,2026-07
T004360,40,6.7,116.9,2026-07
T004361,40,18.5,131.5,2026-07
T004362,40,9.5,128.2,2026-07
T004363,80,0.8,233.4,2026-07
T004364,80,2.3,247.5,2026-07
T004365,80,12.2,247.6,2026-07
T004366,80,7.2,248.2,2026-07
T004367,80,14.1,259.3,2026-07
T004368,80,19.3,254.7,2026-07
T004369,80,32.2,274.6,2026-07
T004370,80,7.5,238.7,2026-07
T004371,80,11.5,251.1,2026-07
T004372,80,13.1,258.3,2026-07
T004373,80,14.1,252.3,2026-07
T004374,15,15.2,113.9,2026-07
T004375,15,4.9,103.6,2026-07
T004376,15,26.1,117.1,2026-07
T004377,40,16.6,149.3,2026-07
T004378,40,2.2,142.0,2026-07
T004379,40,9.4,143.5,2026-07
T004380,40,1.6,137.6,2026-07
T004381,40,3.1,128.6,2026-07
T004382,40,5.6,132.9,2026-07
T004383,80,10.2,335.2,2026-07
T004384,80,11.7,318.5,2026-07
T004385,80,5.1,338.5,2026-07
T004386,80,18.1,345.9,2026-07
T004387,80,7.2,315.4,2026-07
T004388,80,34.6,368.0,2026-07
T004389,80,12.4,323.4,2026-07
T004390,80,8.3,338.9,2026-07
T004391,80,12.6,319.4,2026-07
T004392,80,9.8,327.8,2026-07
T004393,80,1.6,337.8,2026-07
T004394,80,13.9,331.9,2026-07
T004395,15,4.1,139.6,2026-07
T004396,15,0.7,134.2,2026-07
T004397,15,18.4,135.3,2026-07
T004398,15,28.2,134.7,2026-07
T004399,40,19.0,149.2,2026-07
T004400,40,0.1,125.6,2026-07
T004401,40,10.0,131.0,2026-07
T004402,40,5.7,118.6,2026-07
T004403,40,14.7,131.5,2026-07
T004404,40,30.9,140.2,2026-07
T004405,40,0.0,114.9,2026-07
T004406,80,9.1,237.5,2026-07
T004407,80,12.7,242.5,2026-07
T004408,80,2.5,247.7,2026-07
T004409,80,6.6,237.8,2026-07
T004410,80,15.7,256.7,2026-07
T004411,80,18.3,263.5,2026-07
T004412,80,15.4,259.2,2026-07
T004413,80,8.2,242.2,2026-07
T004414,15,0.1,99.9,2026-07
T004415,15,19.4,113.4,2026-07
T004416,40,5.1,137.3,2026-07
T004417,40,11.7,150.6,2026-07
T004418,40,12.9,150.8,2026-07
T004419,40,10.0,151.8,2026-07
T004420,80,16.0,329.8,2026-07
T004421,80,8.3,344.5,2026-07
T004422,80,9.2,337.0,2026-07
T004423,80,4.2,333.4,2026-07
T004424,80,4.8,320.0,2026-07
T004425,80,18.3,325.1,2026-07
T004426,80,30.4,341.4,2026-07
T004427,80,2.5,324.7,2026-07
T004428,15,8.8,149.1,2026-07
T004429,15,9.1,137.1,2026-07
T004430,15,3.7,110.7,2026-07
T004431,40,1.9,122.9,2026-07
T004432,40,1.5,119.8,2026-07
T004433,40,11.1,127.6,2026-07
T004434,40,8.5,120.5,2026-07
T004435,40,18.3,133.9,2026-07
T004436,80,1.1,237.9,2026-07
T004437,80,11.5,242.7,2026-07
T004438,80,17.1,248.3,2026-07
T004439,80,17.6,255.8,2026-07
T004440,80,8.9,255.5,2026-07
T004441,15,9.9,96.4,2026-07
T004442,15,14.5,106.8,2026-07
T004443,40,19.1,158.9,2026-07
T004444,40,7.8,144.8,2026-07
T004445,40,18.1,150.8,2026-07
T004446,80,11.4,347.6,2026-07
T004447,80,11.6,340.8,2026-07
T004448,80,19.3,352.7,2026-07
T004449,80,18.2,351.6,2026-07
T004450,15,2.3,130.3,2026-07
T004451,15,10.4,134.4,2026-07
T004452,15,1.2,132.3,2026-07
T004453,15,16.2,132.7,2026-07
T004454,15,6.8,121.8,2026-07
T004455,15,2.4,110.9,2026-07
T004456,40,10.3,141.2,2026-07
T004457,40,17.1,144.4,2026-07
T004458,40,27.8,155.1,2026-07
T004459,40,1.5,128.8,2026-07
T004460,40,28.5,152.2,2026-07
T004461,40,19.3,134.8,2026-07
T004462,40,3.0,119.4,2026-07
T004463,40,12.8,130.2,2026-07
T004464,40,2.8,121.2,2026-07
T004465,40,12.0,121.3,2026-07
T004466,80,11.3,256.5,2026-07
T004467,80,10.5,255.7,2026-07
T004468,80,17.4,245.8,2026-07
T004469,80,8.5,239.7,2026-07
T004470,80,4.2,243.8,2026-07
T004471,80,3.0,244.0,2026-07
T004472,80,1.3,242.3,2026-07
T004473,80,4.3,242.5,2026-07
T004474,80,17.4,245.8,2026-07
T004475,80,1.9,245.7,2026-07
T004476,80,9.9,243.9,2026-07
T004477,15,17.3,109.8,2026-07
T004478,15,8.2,104.2,2026-07
T004479,15,15.7,115.1,2026-07
T004480,40,12.6,139.9,2026-07
T004481,40,30.0,164.8,2026-07
T004482,40,8.1,137.2,2026-07
T004483,40,22.4,156.2,2026-07
T004484,40,11.7,139.9,2026-07
T004485,40,11.4,147.2,2026-07
T004486,80,19.1,344.1,2026-07
T004487,80,3.7,323.1,2026-07
T004488,80,1.1,314.9,2026-07
T004489,80,3.9,328.9,2026-07
T004490,80,14.3,321.1,2026-07
T004491,80,12.4,341.6,2026-07
T004492,80,2.8,323.6,2026-07
T004493,80,11.1,338.9,2026-07
T004494,80,13.3,327.1,2026-07
T004495,80,15.9,324.1,2026-07
T004496,80,4.5,311.3,2026-07
T004497,15,13.0,142.0,2026-07
T004498,15,1.7,143.6,2026-07
T004499,15,19.3,130.8,2026-07
T004500,15,9.6,122.6,2026-07
T004501,40,9.3,134.4,2026-07
T004502,40,19.4,152.3,2026-07
T004503,40,13.9,142.9,2026-07
T004504,40,17.2,131.7,2026-07
T004505,40,14.6,133.0,2026-07
T004506,40,16.3,131.0,2026-07
T004507,40,12.8,127.5,2026-07
T004508,80,7.3,238.5,2026-07
T004509,80,14.1,252.3,2026-07
T004510,80,17.1,256.7,2026-07
T004511,80,15.0,254.6,2026-07
T004512,80,10.1,241.3,2026-07
T004513,80,9.3,248.9,2026-07
T004514,80,10.1,251.1,2026-07
T004515,15,15.7,105.2,2026-07
T004516,15,14.7,104.7,2026-07
T004517,40,14.5,153.2,2026-07
T004518,40,9.8,141.7,2026-07
T004519,40,15.3,158.8,2026-07
T004520,40,12.5,151.2,2026-07
T004521,80,7.9,328.7,2026-07
T004522,80,3.5,311.7,2026-07
T004523,80,21.7,349.5,2026-07
T004524,80,0.6,331.2,2026-07
T004525,80,8.8,324.0,2026-07
T004526,80,10.4,318.6,2026-07
T004527,80,2.5,337.3,2026-07
T004528,80,2.8,330.6,2026-07
T004529,15,19.0,148.0,2026-07
T004530,15,10.3,137.3,2026-07
T004531,15,1.5,114.0,2026-07
T004532,40,5.1,135.1,2026-07
T004533,40,11.1,135.7,2026-07
T004534,40,8.1,120.1,2026-07
T004535,40,9.2,119.4,2026-07
T004536,40,4.1,126.3,2026-07
T004537,80,10.1,251.1,2026-07
T004538,80,0.6,240.2,2026-07
T004539,80,2.7,235.3,2026-07
T004540,80,5.3,249.1,2026-07
T004541,80,13.6,257.4,2026-07
T004542,15,10.5,97.0,2026-07
T004543,15,10.2,96.7,2026-07
T004544,40,8.4,139.3,2026-07
T004545,40,3.3,143.0,2026-07
T004546,80,14.7,321.5,2026-07
T004547,80,17.1,349.1,2026-07
T004548,80,8.5,325.1,2026-07
T004549,80,18.2,339.0,2026-07
T004550,15,11.1,137.6,2026-07
T004551,15,11.7,142.7,2026-07
T004552,15,15.1,135.6,2026-07
T004553,15,15.8,121.3,2026-07
T004554,15,7.0,115.5,2026-07
T004555,15,2.3,115.3,2026-07
T004556,40,6.7,138.3,2026-07
T004557,40,9.5,144.1,2026-07
T004558,40,2.0,136.6,2026-07
T004559,40,0.6,120.7,2026-07
T004560,40,17.8,145.6,2026-07
T004561,40,15.1,139.9,2026-07
T004562,40,13.9,129.5,2026-07
T004563,40,19.5,143.3,2026-07
T004564,40,4.1,120.6,2026-07
T004565,40,4.3,124.2,2026-07
T004566,40,14.3,131.7,2026-07
T004567,80,16.0,244.4,2026-07
T004568,80,12.1,240.5,2026-07
T004569,80,7.8,253.0,2026-07
T004570,80,4.1,242.3,2026-07
T004571,80,0.8,239.0,2026-07
T004572,80,5.9,248.3,2026-07
T004573,80,13.9,259.1,2026-07
T004574,80,3.4,248.6,2026-07
T004575,80,5.3,237.9,2026-07
T004576,80,0.1,241.1,2026-07
T004577,80,2.4,246.2,2026-07
T004578,15,13.5,113.5,2026-07
T004579,15,12.5,102.5,2026-07
T004580,15,11.8,112.4,2026-07
T004581,40,19.1,155.6,2026-07
T004582,40,16.1,151.5,2026-07
T004583,40,0.9,131.8,2026-07
T004584,40,12.1,148.6,2026-07
T004585,40,17.5,161.8,2026-07
T004586,40,1.3,139.8,2026-07
T004587,80,17.5,349.5,2026-07
T004588,80,8.8,336.6,2026-07
T004589,80,1.7,309.9,2026-07
T004590,80,2.2,325.8,2026-07
T004591,80,3.1,316.9,2026-07
T004592,80,5.1,331.5,2026-07
T004593,80,4.1,317.9,2026-07
T004594,80,17.3,346.5,2026-07
T004595,80,13.0,336.6,2026-07
T004596,80,4.9,324.3,2026-07
T004597,80,6.2,324.2,2026-07
T004598,15,13.2,150.1,2026-07
T004599,15,5.4,144.4,2026-07
T004600,15,11.9,124.4,2026-07
T004601,15,19.0,145.0,2026-07
T004602,40,7.0,132.5,2026-07
T004603,40,1.3,130.0,2026-07
T004604,40,14.0,139.5,2026-07
T004605,40,32.4,145.3,2026-07
T004606,40,10.4,124.2,2026-07
T004607,40,33.5,142.8,2026-07
T004608,40,8.7,128.6,2026-07
T004609,80,12.3,253.3,2026-07
T004610,80,13.2,240.2,2026-07
T004611,80,11.5,242.7,2026-07
T004612,80,1.3,235.3,2026-07
T004613,80,16.3,260.1,2026-07
T004614,80,7.8,250.2,2026-07
T004615,80,1.0,243.4,2026-07
T004616,80,14.8,246.0,2026-07
T004617,15,18.2,111.7,2026-07
T004618,15,4.8,92.8,2026-07
T004619,40,5.5,133.7,2026-07
T004620,40,7.2,138.1,2026-07
T004621,40,19.6,155.2,2026-07
T004622,40,16.1,147.9,2026-07
T004623,80,0.9,309.1,2026-07
T004624,80,4.9,328.5,2026-07
T004625,80,7.9,325.9,2026-07
T004626,80,4.0,313.6,2026-07
T004627,80,18.8,325.6,2026-07
T004628,80,14.8,321.6,2026-07
T004629,80,17.0,328.0,2026-07
T004630,80,4.5,339.3,2026-07
T004631,15,1.4,132.4,2026-07
T004632,15,2.3,122.4,2026-07
T004633,40,18.2,137.4,2026-07
T004634,40,34.7,161.1,2026-07
T004635,40,17.5,130.4,2026-07
T004636,40,12.2,134.1,2026-07
T004637,40,5.4,127.3,2026-07
T004638,80,2.4,243.4,2026-07
T004639,80,1.5,246.7,2026-07
T004640,80,14.3,258.1,2026-07
T004641,80,13.5,251.7,2026-07
T004642,80,12.6,248.0,2026-07
T004643,15,5.9,98.4,2026-07
T004644,15,17.3,110.3,2026-07
T004645,40,7.8,144.1,2026-07
T004646,40,14.1,141.4,2026-07
T004647,40,15.6,151.0,2026-07
T004648,80,18.7,347.9,2026-07
T004649,80,17.5,329.9,2026-07
T004650,80,17.7,335.7,2026-07
T004651,80,4.4,335.0,2026-07
T004652,15,12.7,139.7,2026-08
T004653,15,10.4,150.1,2026-08
T004654,15,18.2,161.2,2026-08
T004655,15,11.0,129.6,2026-08
T004656,15,0.9,122.9,2026-08
T004657,15,6.0,122.0,2026-08
T004658,40,1.9,122.9,2026-08
T004659,40,8.2,133.7,2026-08
T004660,40,14.8,137.6,2026-08
T004661,40,5.1,122.5,2026-08
T004662,40,12.1,142.9,2026-08
T004663,40,19.9,147.7,2026-08
T004664,40,4.8,128.6,2026-08
T004665,40,7.0,131.8,2026-08
T004666,40,9.7,125.3,2026-08
T004667,40,8.7,129.5,2026-08
T004668,40,3.4,124.2,2026-08
T004669,80,2.1,229.1,2026-08
T004670,80,1.5,238.3,2026-08
T004671,80,3.7,244.7,2026-08
T004672,80,24.5,261.3,2026-08
T004673,80,8.9,237.3,2026-08
T004674,80,9.9,243.9,2026-08
T004675,80,19.0,247.4,2026-08
T004676,80,3.7,244.7,2026-08
T004677,80,1.8,230.2,2026-08
T004678,80,15.6,252.4,2026-08
T004679,15,8.4,112.6,2026-08
T004680,15,12.9,104.4,2026-08
T004681,15,18.5,113.0,2026-08
T004682,40,15.6,158.3,2026-08
T004683,40,11.9,151.7,2026-08
T004684,40,14.0,140.4,2026-08
T004685,40,3.4,146.1,2026-08
T004686,40,4.9,140.3,2026-08
T004687,40,18.4,145.7,2026-08
T004688,80,4.5,340.7,2026-08
T004689,80,17.2,326.8,2026-08
T004690,80,13.9,340.3,2026-08
T004691,80,2.4,319.0,2026-08
T004692,80,7.7,320.1,2026-08
T004693,80,3.9,316.3,2026-08
T004694,80,9.8,333.4,2026-08
T004695,80,17.6,348.2,2026-08
T004696,80,0.5,336.7,2026-08
T004697,80,33.0,355.2,2026-08
T004698,80,14.4,328.2,2026-08
T004699,80,16.9,333.5,2026-08
T004700,15,15.8,158.8,2026-08
T004701,15,0.8,133.8,2026-08
T004702,15,20.2,147.1,2026-08
T004703,15,3.5,120.0,2026-08
T004704,40,17.5,136.7,2026-08
T004705,40,29.8,148.1,2026-08
T004706,40,17.8,154.6,2026-08
T004707,40,12.8,124.8,2026-08
T004708,40,16.9,135.7,2026-08
T004709,40,5.2,113.6,2026-08
T004710,40,19.4,130.5,2026-08
T004711,80,2.6,249.2,2026-08
T004712,80,9.8,239.6,2026-08
T004713,80,15.6,260.8,2026-08
T004714,80,13.8,242.2,2026-08
T004715,80,0.9,243.3,2026-08
T004716,80,11.6,249.8,2026-08
T004717,80,0.0,241.0,2026-08
T004718,80,14.7,241.7,2026-08
T004719,15,4.1,104.4,2026-08
T004720,15,2.1,103.0,2026-08
T004721,40,18.7,152.3,2026-08
T004722,40,4.0,141.8,2026-08
T004723,40,2.7,141.5,2026-08
T004724,40,6.9,142.3,2026-08
T004725,80,19.0,344.0,2026-08
T004726,80,0.3,307.1,2026-08
T004727,80,11.0,341.6,2026-08
T004728,80,16.7,333.3,2026-08
T004729,80,6.4,331.4,2026-08
T004730,80,1.4,313.8,2026-08
T004731,80,1.7,318.3,2026-08
T004732,15,9.3,146.2,2026-08
T004733,15,9.8,136.3,2026-08
T004734,15,19.2,129.7,2026-08
T004735,40,9.7,135.2,2026-08
T004736,40,6.3,138.1,2026-08
T004737,40,15.5,128.4,2026-08
T004738,40,15.3,140.1,2026-08
T004739,40,4.3,120.8,2026-08
T004740,80,12.4,253.4,2026-08
T004741,80,1.0,244.8,2026-08
T004742,80,13.8,240.8,2026-08
T004743,80,29.0,261.6,2026-08
T004744,80,7.0,246.6,2026-08
T004745,15,10.8,101.8,2026-08
T004746,15,13.6,117.3,2026-08
T004747,40,16.4,143.7,2026-08
T004748,40,1.0,128.3,2026-08
T004749,80,19.2,326.0,2026-08
T004750,80,13.8,337.4,2026-08
T004751,80,16.3,323.1,2026-08
T004752,80,17.1,346.3,2026-08
T004753,15,4.4,136.9,2026-08
T004754,15,16.0,137.5,2026-08
T004755,15,6.0,132.0,2026-08
T004756,15,8.2,132.6,2026-08
T004757,15,7.2,130.5,2026-08
T004758,15,16.6,122.1,2026-08
T004759,40,8.5,130.4,2026-08
T004760,40,9.8,135.3,2026-08
T004761,40,15.5,143.9,2026-08
T004762,40,16.2,149.7,2026-08
T004763,40,3.0,129.4,2026-08
T004764,40,6.3,123.7,2026-08
T004765,40,9.5,132.9,2026-08
T004766,40,10.1,119.4,2026-08
T004767,40,12.0,120.4,2026-08
T004768,40,20.8,134.6,2026-08
T004769,40,7.8,127.2,2026-08
T004770,80,7.1,243.9,2026-08
T004771,80,12.7,248.1,2026-08
T004772,80,9.9,250.9,2026-08
T004773,80,15.3,242.3,2026-08
T004774,80,19.7,264.9,2026-08
T004775,80,10.9,247.7,2026-08
T004776,80,10.3,247.1,2026-08
T004777,80,5.6,248.0,2026-08
T004778,80,0.9,246.1,2026-08
T004779,80,15.1,249.1,2026-08
T004780,80,0.1,234.1,2026-08
T004781,15,1.8,90.3,2026-08
T004782,15,7.3,95.3,2026-08
T004783,15,10.9,111.3,2026-08
T004784,40,5.5,133.7,2026-08
T004785,40,7.6,149.1,2026-08
T004786,40,19.2,145.6,2026-08
T004787,40,6.1,146.6,2026-08
T004788,40,13.0,149.3,2026-08
T004789,40,2.8,143.3,2026-08
T004790,80,16.6,341.6,2026-08
T004791,80,5.2,334.4,2026-08
T004792,80,14.2,349.0,2026-08
T004793,80,9.8,327.8,2026-08
T004794,80,14.4,340.8,2026-08
T004795,80,1.4,329.2,2026-08
T004796,80,15.7,351.9,2026-08
T004797,80,9.5,342.9,2026-08
T004798,80,6.2,335.4,2026-08
T004799,80,0.8,335.6,2026-08
T004800,80,10.8,335.8,2026-08
T004801,80,6.1,315.7,2026-08
T004802,15,9.9,134.4,2026-08
T004803,15,18.2,137.7,2026-08
T004804,15,18.5,133.0,2026-08
T004805,15,18.9,135.4,2026-08
