trip_id,route_id,driver_id,vendor_id,shift_id,scheduled_pickup_time,actual_pickup_time,scheduled_drop_time,actual_drop_time,distance_km,cost,mode,status
T002964,R020,D0002,V2,S2,2026-07-09T10:15:00,2026-07-09T10:24:36,2026-07-09T11:00:00,2026-07-09T11:06:09.453834,9.5,129.6,nodal,completed
T002965,R020,D0043,V1,S2,2026-07-09T10:15:00,2026-07-09T10:25:00,2026-07-09T11:00:00,2026-07-09T11:08:45.644550,10.8,144.4,nodal,completed
T002966,R022,D0018,V5,S2,2026-07-09T10:15:00,2026-07-09T10:21:42,2026-07-09T11:00:00,2026-07-09T11:04:39.129419,18.3,356.0,cab,completed
T002967,R022,D0027,V3,S2,2026-07-09T10:15:00,2026-07-09T10:17:42,2026-07-09T11:00:00,2026-07-09T11:00:00,16.5,314.0,cab,completed
T002968,R022,D0098,V5,S2,2026-07-09T10:15:00,2026-07-09T10:17:30,2026-07-09T11:00:00,2026-07-09T11:00:00,18.2,349.7,cab,completed
T002969,R022,D0058,V1,S2,2026-07-09T10:15:00,2026-07-09T10:16:18,2026-07-09T11:00:00,2026-07-09T11:00:00,17.6,344.2,cab,completed
T002970,R022,D0110,V1,S2,2026-07-09T10:15:00,2026-07-09T10:15:06,2026-07-09T11:00:00,2026-07-09T11:00:00,16.3,324.0,cab,completed
T002971,R022,D0082,V1,S2,2026-07-09T10:15:00,2026-07-09T10:40:06,2026-07-09T11:00:00,2026-07-09T11:20:13.140265,16.5,315.0,cab,completed
T002972,R022,D0065,V3,S2,2026-07-09T10:15:00,2026-07-09T10:20:00,2026-07-09T11:00:00,2026-07-09T11:01:13.675424,17.7,335.8,cab,completed
T002973,R022,D0095,V3,S2,2026-07-09T10:15:00,2026-07-09T10:16:42,2026-07-09T11:00:00,2026-07-09T11:00:00,16.9,323.3,cab,completed
T002974,R003,D0048,V5,S3,2026-07-09T21:15:00,2026-07-09T21:18:42,2026-07-09T22:00:00,2026-07-09T22:01:33.775986,21.8,128.7,shuttle,completed
T002975,R003,D0081,V2,S3,2026-07-09T21:15:00,2026-07-09T21:19:54,2026-07-09T22:00:00,2026-07-09T22:03:52.679428,23.4,139.7,shuttle,completed
T002976,R006,D0041,V4,S3,2026-07-09T21:15:00,2026-07-09T21:50:24,2026-07-09T22:00:00,2026-07-09T22:31:25.280681,19.3,127.2,shuttle,completed
T002977,R008,D0112,V1,S3,2026-07-09T21:15:00,2026-07-09T21:22:18,2026-07-09T22:00:00,2026-07-09T22:04:27.927283,9.4,142.7,nodal,completed
T002978,R008,D0058,V1,S3,2026-07-09T21:15:00,2026-07-09T21:20:42,2026-07-09T22:00:00,2026-07-09T22:01:03.638823,8.8,122.1,nodal,completed
T002979,R011,D0017,V2,S3,2026-07-09T21:15:00,2026-07-09T21:17:24,2026-07-09T22:00:00,2026-07-09T22:00:00,7.7,115.0,nodal,completed
T002980,R011,D0029,V2,S3,2026-07-09T21:15:00,2026-07-09T21:20:12,2026-07-09T22:00:00,2026-07-09T22:02:03.398926,8.5,116.9,nodal,completed
T002981,R011,D0035,V1,S3,2026-07-09T21:15:00,2026-07-09T21:21:48,2026-07-09T22:00:00,2026-07-09T22:04:46.313652,7.7,112.1,nodal,completed
T002982,R013,D0082,V1,S3,2026-07-09T21:15:00,2026-07-09T21:25:00,2026-07-09T22:00:00,2026-07-09T22:08:51.149104,10.6,236.7,cab,completed
T002983,R013,D0046,V5,S3,2026-07-09T21:15:00,2026-07-09T21:15:06,2026-07-09T22:00:00,2026-07-09T22:00:00,10.9,249.4,cab,completed
T002984,R013,D0085,V3,S3,2026-07-09T21:15:00,2026-07-09T21:19:12,2026-07-09T22:00:00,2026-07-09T22:02:34.621223,11.9,259.1,cab,completed
T002985,R013,D0043,V1,S3,2026-07-09T21:15:00,2026-07-09T21:21:06,2026-07-09T22:00:00,2026-07-09T22:03:19.512467,11.4,249.2,cab,completed
T002986,R013,D0060,V3,S3,2026-07-09T21:15:00,2026-07-09T21:21:42,2026-07-09T22:00:00,2026-07-09T22:06:20.292654,11.4,258.1,cab,completed
T002987,R018,D0018,V5,S3,2026-07-09T21:15:00,2026-07-09T21:16:54,2026-07-09T22:00:00,2026-07-09T22:00:00,14.4,94.9,shuttle,completed
T002988,R018,D0090,V2,S3,2026-07-09T21:15:00,2026-07-09T21:25:36,2026-07-09T22:00:00,2026-07-09T22:06:44.483406,15.4,99.7,shuttle,completed
T002989,R020,D0107,V2,S3,2026-07-09T21:15:00,2026-07-09T21:15:00,2026-07-09T22:00:00,2026-07-09T22:00:00,10.2,143.4,nodal,completed
T002990,R020,D0035,V1,S3,2026-07-09T21:15:00,2026-07-09T21:19:00,2026-07-09T22:00:00,2026-07-09T22:01:31.486463,10.6,140.3,nodal,completed
T002991,R020,D0070,V2,S3,2026-07-09T21:15:00,2026-07-09T21:17:12,2026-07-09T22:00:00,2026-07-09T22:00:00,9.6,145.1,nodal,completed
T002992,R022,D0083,V3,S3,2026-07-09T21:15:00,2026-07-09T21:15:18,2026-07-09T22:00:00,2026-07-09T22:00:00,18.2,337.3,cab,completed
T002993,R022,D0016,V5,S3,2026-07-09T21:15:00,2026-07-09T21:15:24,2026-07-09T22:00:00,2026-07-09T22:00:00,16.2,326.5,cab,completed
T002994,R022,D0055,V3,S3,2026-07-09T21:15:00,2026-07-09T21:16:24,2026-07-09T22:00:00,2026-07-09T22:00:00,18.4,345.1,cab,completed
T002995,R022,D0031,V3,S3,2026-07-09T21:15:00,2026-07-09T21:15:30,2026-07-09T22:00:00,2026-07-09T22:00:00,17.0,324.7,cab,completed
T002996,R003,D0088,V5,S1,2026-07-10T08:15:00,2026-07-10T08:23:06,2026-07-10T09:00:00,2026-07-10T09:06:27.919264,23.7,135.2,shuttle,completed
T002997,R003,D0030,V2,S1,2026-07-10T08:15:00,,2026-07-10T09:00:00,,22.8,149.3,shuttle,no_show
T002998,R003,D0096,V2,S1,2026-07-10T08:15:00,2026-07-10T08:30:06,2026-07-10T09:00:00,2026-07-10T09:12:11.869890,23.4,150.9,shuttle,completed
T002999,R006,D0012,V2,S1,2026-07-10T08:15:00,2026-07-10T08:16:54,2026-07-10T09:00:00,2026-07-10T09:00:00,20.4,127.7,shuttle,completed
T003000,R006,D0044,V4,S1,2026-07-10T08:15:00,2026-07-10T08:15:30,2026-07-10T09:00:00,2026-07-10T09:00:00,19.5,127.5,shuttle,completed
T003001,R006,D0038,V5,S1,2026-07-10T08:15:00,2026-07-10T08:17:36,2026-07-10T09:00:00,2026-07-10T09:00:00,18.2,116.4,shuttle,completed
T003002,R008,D0080,V1,S1,2026-07-10T08:15:00,2026-07-10T08:17:06,2026-07-10T09:00:00,2026-07-10T09:01:18.147688,9.6,130.6,nodal,completed
T003003,R008,D0051,V2,S1,2026-07-10T08:15:00,2026-07-10T08:15:36,2026-07-10T09:00:00,2026-07-10T09:00:00,8.6,117.8,nodal,completed
T003004,R008,D0056,V1,S1,2026-07-10T08:15:00,2026-07-10T08:15:30,2026-07-10T09:00:00,2026-07-10T09:00:00,8.6,123.1,nodal,completed
T003005,R008,D0030,V2,S1,2026-07-10T08:15:00,2026-07-10T08:19:54,2026-07-10T09:00:00,2026-07-10T09:00:17.624823,8.7,134.4,nodal,completed
T003006,R008,D0012,V2,S1,2026-07-10T08:15:00,2026-07-10T08:16:00,2026-07-10T09:00:00,2026-07-10T09:00:41.897472,9.1,124.4,nodal,completed
T003007,R011,D0090,V2,S1,2026-07-10T08:15:00,,2026-07-10T09:00:00,2026-07-10T09:00:00,8.6,127.3,nodal,completed
T003008,R011,D0001,V2,S1,2026-07-10T08:15:00,2026-07-10T08:15:42,2026-07-10T09:00:00,2026-07-10T09:00:00,8.5,121.5,nodal,completed
T003009,R011,D0094,V2,S1,2026-07-10T08:15:00,2026-07-10T08:17:06,2026-07-10T09:00:00,2026-07-10T09:00:26.913238,7.8,111.8,nodal,completed
T003010,R011,D0005,V1,S1,2026-07-10T08:15:00,2026-07-10T08:17:12,2026-07-10T09:00:00,2026-07-10T09:00:00,7.6,109.4,nodal,completed
T003011,R011,D0081,V2,S1,2026-07-10T08:15:00,2026-07-10T08:23:18,2026-07-10T09:00:00,2026-07-10T09:08:13.923763,8.0,127.6,nodal,completed
T003012,R011,D0015,V1,S1,2026-07-10T08:15:00,2026-07-10T08:31:00,2026-07-10T09:00:00,2026-07-10T09:13:29.057587,8.3,130.5,nodal,completed
T003013,R013,D0085,V3,S1,2026-07-10T08:15:00,,2026-07-10T09:00:00,,11.6,272.7,cab,no_show
T003014,R013,D0060,V3,S1,2026-07-10T08:15:00,2026-07-10T08:21:54,2026-07-10T09:00:00,2026-07-10T09:05:14.370447,10.9,235.5,cab,completed
T003015,R013,D0052,V1,S1,2026-07-10T08:15:00,2026-07-10T08:28:06,2026-07-10T09:00:00,2026-07-10T09:10:02.475755,10.9,234.6,cab,completed
T003016,R013,D0083,V3,S1,2026-07-10T08:15:00,2026-07-10T08:18:48,2026-07-10T09:00:00,2026-07-10T09:01:35.802769,10.8,249.6,cab,completed
T003017,R013,D0047,V3,S1,2026-07-10T08:15:00,2026-07-10T08:18:48,2026-07-10T09:00:00,2026-07-10T09:00:00,11.2,268.4,cab,completed
T003018,R013,D0043,V1,S1,2026-07-10T08:15:00,2026-07-10T08:18:24,2026-07-10T09:00:00,2026-07-10T09:00:10.201514,11.6,247.0,cab,completed
T003019,R013,D0058,V1,S1,2026-07-10T08:15:00,2026-07-10T08:20:18,2026-07-10T09:00:00,2026-07-10T09:04:11.205224,10.7,230.2,cab,completed
T003020,R013,D0071,V5,S1,2026-07-10T08:15:00,,2026-07-10T09:00:00,2026-07-10T09:17:40.502911,11.4,252.8,cab,completed
T003021,R013,D0060,V3,S1,2026-07-10T08:15:00,2026-07-10T08:17:42,2026-07-10T09:00:00,2026-07-10T09:00:00,11.4,239.9,cab,completed
T003022,R013,D0103,V5,S1,2026-07-10T08:15:00,2026-07-10T08:24:12,2026-07-10T09:00:00,2026-07-10T09:06:56.570531,11.7,246.4,cab,completed
T003023,R013,D0003,V1,S1,2026-07-10T08:15:00,2026-07-10T08:24:06,2026-07-10T09:00:00,2026-07-10T09:04:25.042021,11.1,239.9,cab,completed
T003024,R018,D0013,V5,S1,2026-07-10T08:15:00,2026-07-10T08:17:48,2026-07-10T09:00:00,2026-07-10T09:02:43.433988,15.5,106.9,shuttle,completed
T003025,R018,D0030,V2,S1,2026-07-10T08:15:00,2026-07-10T08:15:18,2026-07-10T09:00:00,2026-07-10T09:00:00,15.0,92.5,shuttle,completed
T003026,R018,D0004,V5,S1,2026-07-10T08:15:00,2026-07-10T08:25:48,2026-07-10T09:00:00,2026-07-10T09:10:32.115388,14.7,97.2,shuttle,completed
T003027,R020,D0035,V1,S1,2026-07-10T08:15:00,2026-07-10T08:18:06,2026-07-10T09:00:00,2026-07-10T09:00:19.620395,10.7,150.5,nodal,completed
T003028,R020,D0045,V1,S1,2026-07-10T08:15:00,2026-07-10T08:22:24,2026-07-10T09:00:00,2026-07-10T09:02:55.561785,9.6,154.2,nodal,completed
T003029,R020,D0094,V2,S1,2026-07-10T08:15:00,2026-07-10T08:20:30,2026-07-10T09:00:00,2026-07-10T09:02:52.801533,10.7,153.5,nodal,completed
T003030,R020,D0113,V2,S1,2026-07-10T08:15:00,2026-07-10T08:17:54,2026-07-10T09:00:00,2026-07-10T09:00:00,10.7,154.6,nodal,completed
T003031,R020,D0058,V1,S1,2026-07-10T08:15:00,,2026-07-10T09:00:00,,10.5,146.7,nodal,no_show
T003032,R020,D0024,V1,S1,2026-07-10T08:15:00,2026-07-10T08:17:18,2026-07-10T09:00:00,2026-07-10T09:01:58.309313,9.8,146.3,nodal,completed
T003033,R022,D0049,V3,S1,2026-07-10T08:15:00,2026-07-10T08:18:06,2026-07-10T09:00:00,2026-07-10T09:03:00.232534,17.1,320.3,cab,completed
T003034,R022,D0065,V3,S1,2026-07-10T08:15:00,2026-07-10T08:15:42,2026-07-10T09:00:00,2026-07-10T09:00:00,17.6,338.7,cab,completed
T003035,R022,D0046,V5,S1,2026-07-10T08:15:00,2026-07-10T08:17:42,2026-07-10T09:00:00,2026-07-10T09:00:00,17.3,325.4,cab,completed
T003036,R022,D0111,V1,S1,2026-07-10T08:15:00,2026-07-10T08:15:42,2026-07-10T09:00:00,2026-07-10T09:00:00,17.5,337.4,cab,completed
T003037,R022,D0013,V5,S1,2026-07-10T08:15:00,2026-07-10T08:21:00,2026-07-10T09:00:00,2026-07-10T09:02:41.084350,16.3,313.4,cab,completed
T003038,R022,D0009,V1,S1,2026-07-10T08:15:00,2026-07-10T08:21:42,2026-07-10T09:00:00,2026-07-10T09:06:05.927473,16.4,327.6,cab,completed
T003039,R022,D0098,V5,S1,2026-07-10T08:15:00,2026-07-10T08:24:54,2026-07-10T09:00:00,2026-07-10T09:08:54.321260,17.2,339.9,cab,completed
T003040,R022,D0071,V5,S1,2026-07-10T08:15:00,,2026-07-10T09:00:00,,16.9,325.5,cab,no_show
T003041,R022,D0015,V1,S1,2026-07-10T08:15:00,2026-07-10T08:16:30,2026-07-10T09:00:00,2026-07-10T09:01:16.931745,17.5,339.4,cab,completed
T003042,R022,D0032,V1,S1,2026-07-10T08:15:00,2026-07-10T08:26:54,2026-07-10T09:00:00,2026-07-10T09:08:34.668856,16.8,334.3,cab,completed
T003043,R022,D0116,V5,S1,2026-07-10T08:15:00,2026-07-10T08:21:24,2026-07-10T09:00:00,2026-07-10T09:06:12.823195,18.3,346.3,cab,completed
T003044,R022,D0068,V1,S1,2026-07-10T08:15:00,2026-07-10T08:15:18,2026-07-10T09:00:00,2026-07-10T09:00:00,17.2,337.6,cab,completed
T003045,R003,D0104,V4,S2,2026-07-10T10:15:00,2026-07-10T10:20:36,2026-07-10T11:00:00,2026-07-10T11:03:23.011997,23.5,140.0,shuttle,completed
T003046,R003,D0042,V5,S2,2026-07-10T10:15:00,2026-07-10T10:27:06,2026-07-10T11:00:00,2026-07-10T11:09:59.473034,23.1,140.5,shuttle,completed
T003047,R006,D0007,V4,S2,2026-07-10T10:15:00,2026-07-10T10:15:18,2026-07-10T11:00:00,2026-07-10T11:00:00,19.1,120.4,shuttle,completed
T003048,R006,D0050,V5,S2,2026-07-10T10:15:00,2026-07-10T10:23:54,2026-07-10T11:00:00,2026-07-10T11:07:16.963327,20.4,119.6,shuttle,completed
T003049,R008,D0080,V1,S2,2026-07-10T10:15:00,2026-07-10T10:25:30,2026-07-10T11:00:00,2026-07-10T11:06:22.181527,9.3,125.2,nodal,completed
T003050,R008,D0117,V1,S2,2026-07-10T10:15:00,2026-07-10T10:20:48,2026-07-10T11:00:00,2026-07-10T11:05:45.569586,8.9,127.6,nodal,completed
T003051,R008,D0063,V2,S2,2026-07-10T10:15:00,2026-07-10T10:22:54,2026-07-10T11:00:00,2026-07-10T11:07:29.971036,9.1,137.0,nodal,completed
T003052,R011,D0057,V2,S2,2026-07-10T10:15:00,2026-07-10T10:19:36,2026-07-10T11:00:00,2026-07-10T11:02:23.221608,8.2,125.9,nodal,completed
T003053,R011,D0087,V2,S2,2026-07-10T10:15:00,2026-07-10T10:17:00,2026-07-10T11:00:00,2026-07-10T11:01:38.824829,8.0,123.0,nodal,completed
T003054,R011,D0040,V1,S2,2026-07-10T10:15:00,2026-07-10T10:15:06,2026-07-10T11:00:00,2026-07-10T11:00:00,7.6,127.5,nodal,completed
T003055,R011,D0040,V1,S2,2026-07-10T10:15:00,2026-07-10T10:15:30,2026-07-10T11:00:00,2026-07-10T11:00:28.330398,7.7,116.5,nodal,completed
T003056,R013,D0018,V5,S2,2026-07-10T10:15:00,2026-07-10T10:19:48,2026-07-10T11:00:00,2026-07-10T11:01:13.109528,11.2,254.2,cab,completed
T003057,R013,D0079,V3,S2,2026-07-10T10:15:00,2026-07-10T10:19:06,2026-07-10T11:00:00,2026-07-10T11:00:57.273930,10.7,230.8,cab,completed
T003058,R013,D0082,V1,S2,2026-07-10T10:15:00,2026-07-10T10:19:48,2026-07-10T11:00:00,2026-07-10T11:02:13.571183,11.4,246.6,cab,completed
T003059,R013,D0065,V3,S2,2026-07-10T10:15:00,2026-07-10T10:17:48,2026-07-10T11:00:00,2026-07-10T11:00:00,11.0,248.3,cab,completed
T003060,R013,D0053,V1,S2,2026-07-10T10:15:00,2026-07-10T10:18:42,2026-07-10T11:00:00,2026-07-10T11:00:00,11.3,240.7,cab,completed
T003061,R013,D0085,V3,S2,2026-07-10T10:15:00,2026-07-10T10:23:12,2026-07-10T11:00:00,2026-07-10T11:03:14.374146,10.6,239.9,cab,completed
T003062,R013,D0068,V1,S2,2026-07-10T10:15:00,2026-07-10T10:17:36,2026-07-10T11:00:00,2026-07-10T11:01:29.590137,11.2,241.4,cab,completed
T003063,R018,D0075,V4,S2,2026-07-10T10:15:00,2026-07-10T10:15:48,2026-07-10T11:00:00,2026-07-10T11:00:00,15.6,110.1,shuttle,completed
T003064,R018,D0081,V2,S2,2026-07-10T10:15:00,2026-07-10T10:25:42,2026-07-10T11:00:00,2026-07-10T11:05:44.282602,15.0,101.9,shuttle,completed
T003065,R020,D0045,V1,S2,2026-07-10T10:15:00,2026-07-10T10:21:18,2026-07-10T11:00:00,2026-07-10T11:01:57.458913,10.4,135.7,nodal,completed
T003066,R020,D0082,V1,S2,2026-07-10T10:15:00,2026-07-10T10:16:12,2026-07-10T11:00:00,2026-07-10T11:00:00,10.5,150.9,nodal,completed
T003067,R020,D0080,V1,S2,2026-07-10T10:15:00,2026-07-10T10:17:18,2026-07-10T11:00:00,2026-07-10T11:01:49.932649,10.2,145.1,nodal,completed
T003068,R020,D0110,V1,S2,2026-07-10T10:15:00,2026-07-10T10:20:12,2026-07-10T11:00:00,2026-07-10T11:04:29.723209,10.6,136.0,nodal,completed
T003069,R022,D0006,V5,S2,2026-07-10T10:15:00,2026-07-10T10:28:24,2026-07-10T11:00:00,2026-07-10T11:10:37.348864,17.8,341.2,cab,completed
T003070,R022,D0095,V3,S2,2026-07-10T10:15:00,2026-07-10T10:16:18,2026-07-10T11:00:00,2026-07-10T11:00:00,16.3,315.9,cab,completed
T003071,R022,D0100,V3,S2,2026-07-10T10:15:00,2026-07-10T10:17:12,2026-07-10T11:00:00,2026-07-10T11:02:02.231237,18.1,350.3,cab,completed
T003072,R022,D0052,V1,S2,2026-07-10T10:15:00,2026-07-10T10:20:00,2026-07-10T11:00:00,2026-07-10T11:04:16.771499,16.5,312.8,cab,completed
T003073,R022,D0105,V3,S2,2026-07-10T10:15:00,2026-07-10T10:22:06,2026-07-10T11:00:00,2026-07-10T11:02:20.739160,17.0,327.3,cab,completed
T003074,R022,D0112,V1,S2,2026-07-10T10:15:00,2026-07-10T10:25:24,2026-07-10T11:00:00,2026-07-10T11:06:05.701896,16.5,323.7,cab,completed
T003075,R022,D0049,V3,S2,2026-07-10T10:15:00,2026-07-10T10:18:54,2026-07-10T11:00:00,2026-07-10T11:00:34.127501,16.8,334.4,cab,completed
T003076,R022,D0009,V1,S2,2026-07-10T10:15:00,2026-07-10T10:24:06,2026-07-10T11:00:00,2026-07-10T11:06:18.008275,16.5,327.1,cab,completed
T003077,R003,D0022,V5,S3,2026-07-10T21:15:00,2026-07-10T21:16:06,2026-07-10T22:00:00,2026-07-10T22:01:03.741716,21.4,140.5,shuttle,completed
T003078,R003,D0038,V5,S3,2026-07-10T21:15:00,2026-07-10T21:15:12,2026-07-10T22:00:00,2026-07-10T22:00:00,21.1,136.2,shuttle,completed
T003079,R006,D0004,V5,S3,2026-07-10T21:15:00,2026-07-10T21:20:30,2026-07-10T22:00:00,2026-07-10T22:02:08.364246,18.7,110.8,shuttle,completed
T003080,R008,D0086,V1,S3,2026-07-10T21:15:00,2026-07-10T21:19:12,2026-07-10T22:00:00,2026-07-10T22:00:00,8.8,132.9,nodal,completed
T003081,R008,D0001,V2,S3,2026-07-10T21:15:00,2026-07-10T21:19:30,2026-07-10T22:00:00,2026-07-10T22:01:19.043540,8.7,132.5,nodal,completed
T003082,R011,D0025,V2,S3,2026-07-10T21:15:00,2026-07-10T21:15:06,2026-07-10T22:00:00,2026-07-10T22:00:00,7.8,127.4,nodal,completed
T003083,R011,D0056,V1,S3,2026-07-10T21:15:00,2026-07-10T21:15:06,2026-07-10T22:00:00,2026-07-10T22:00:00,8.3,127.2,nodal,completed
T003084,R011,D0087,V2,S3,2026-07-10T21:15:00,2026-07-10T21:23:06,2026-07-10T22:00:00,2026-07-10T22:07:14.890810,8.2,130.9,nodal,completed
T003085,R013,D0035,V1,S3,2026-07-10T21:15:00,2026-07-10T21:23:42,2026-07-10T22:00:00,2026-07-10T22:06:54.778854,10.8,247.5,cab,completed
T003086,R013,D0065,V3,S3,2026-07-10T21:15:00,2026-07-10T21:15:36,2026-07-10T22:00:00,2026-07-10T22:00:00,11.9,258.8,cab,completed
T003087,R013,D0060,V3,S3,2026-07-10T21:15:00,2026-07-10T21:19:12,2026-07-10T22:00:00,2026-07-10T22:00:00,11.2,252.5,cab,completed
T003088,R013,D0043,V1,S3,2026-07-10T21:15:00,2026-07-10T21:15:12,2026-07-10T22:00:00,2026-07-10T22:00:00,11.7,259.0,cab,completed
T003089,R013,D0120,V5,S3,2026-07-10T21:15:00,2026-07-10T21:18:24,2026-07-10T22:00:00,2026-07-10T22:02:44.254082,11.2,253.1,cab,completed
T003090,R013,D0014,V5,S3,2026-07-10T21:15:00,2026-07-10T21:17:00,2026-07-10T22:00:00,2026-07-10T22:00:54.495202,11.7,248.7,cab,completed
T003091,R018,D0020,V2,S3,2026-07-10T21:15:00,2026-07-10T21:18:24,2026-07-10T22:00:00,2026-07-10T22:02:24.600659,15.4,107.7,shuttle,completed
T003092,R018,D0004,V5,S3,2026-07-10T21:15:00,2026-07-10T21:18:54,2026-07-10T22:00:00,2026-07-10T22:00:00,14.9,100.4,shuttle,completed
T003093,R020,D0035,V1,S3,2026-07-10T21:15:00,2026-07-10T21:17:24,2026-07-10T22:00:00,2026-07-10T22:00:00,10.6,137.0,nodal,completed
T003094,R020,D0086,V1,S3,2026-07-10T21:15:00,2026-07-10T21:16:12,2026-07-10T22:00:00,2026-07-10T22:00:33.528163,9.8,136.4,nodal,completed
T003095,R022,D0085,V3,S3,2026-07-10T21:15:00,2026-07-10T21:17:00,2026-07-10T22:00:00,2026-07-10T22:00:00,16.2,316.9,cab,completed
T003096,R022,D0050,V5,S3,2026-07-10T21:15:00,2026-07-10T21:30:54,2026-07-10T22:00:00,2026-07-10T22:12:09.102149,18.0,337.1,cab,completed
T003097,R022,D0039,V3,S3,2026-07-10T21:15:00,2026-07-10T21:18:54,2026-07-10T22:00:00,2026-07-10T22:00:00,16.2,307.3,cab,completed
T003098,R022,D0010,V1,S3,2026-07-10T21:15:00,2026-07-10T21:19:18,2026-07-10T22:00:00,2026-07-10T22:02:21.615454,17.9,337.4,cab,completed
T003099,R003,D0050,V5,S1,2026-07-13T08:15:00,2026-07-13T08:22:42,2026-07-13T09:00:00,2026-07-13T09:07:10.200463,21.1,134.1,shuttle,completed
T003100,R003,D0091,V4,S1,2026-07-13T08:15:00,2026-07-13T08:31:00,2026-07-13T09:00:00,2026-07-13T09:13:01.453050,20.9,125.9,shuttle,completed
T003101,R003,D0046,V5,S1,2026-07-13T08:15:00,2026-07-13T08:15:30,2026-07-13T09:00:00,2026-07-13T09:00:00,23.2,134.8,shuttle,completed
T003102,R006,D0048,V5,S1,2026-07-13T08:15:00,2026-07-13T08:24:30,2026-07-13T09:00:00,2026-07-13T09:04:30.039002,18.4,113.0,shuttle,completed
T003103,R006,D0098,V5,S1,2026-07-13T08:15:00,2026-07-13T08:19:42,2026-07-13T09:00:00,2026-07-13T09:02:21.712030,18.5,115.2,shuttle,completed
T003104,R006,D0054,V2,S1,2026-07-13T08:15:00,,2026-07-13T09:00:00,,20.0,116.4,shuttle,no_show
T003105,R008,D0090,V2,S1,2026-07-13T08:15:00,2026-07-13T08:18:06,2026-07-13T09:00:00,2026-07-13T09:00:00,8.9,136.3,nodal,completed
T003106,R008,D0010,V1,S1,2026-07-13T08:15:00,2026-07-13T08:20:00,2026-07-13T09:00:00,2026-07-13T09:02:01.865372,9.0,125.8,nodal,completed
T003107,R008,D0087,V2,S1,2026-07-13T08:15:00,2026-07-13T08:23:12,2026-07-13T09:00:00,2026-07-13T09:06:44.583304,8.7,121.8,nodal,completed
T003108,R008,D0112,V1,S1,2026-07-13T08:15:00,2026-07-13T08:21:36,2026-07-13T09:00:00,2026-07-13T09:05:16.759981,9.4,132.3,nodal,completed
T003109,R008,D0045,V1,S1,2026-07-13T08:15:00,2026-07-13T08:24:42,2026-07-13T09:00:00,2026-07-13T09:07:28.996388,9.5,142.7,nodal,completed
T003110,R008,D0113,V2,S1,2026-07-13T08:15:00,,2026-07-13T09:00:00,2026-07-13T09:00:00,9.5,131.7,nodal,completed
T003111,R011,D0113,V2,S1,2026-07-13T08:15:00,,2026-07-13T09:00:00,2026-07-13T09:07:55.839754,7.7,111.2,nodal,completed
T003112,R011,D0029,V2,S1,2026-07-13T08:15:00,2026-07-13T08:21:06,2026-07-13T09:00:00,2026-07-13T09:03:53.411831,8.5,124.9,nodal,completed
T003113,R011,D0052,V1,S1,2026-07-13T08:15:00,2026-07-13T08:37:18,2026-07-13T09:00:00,2026-07-13T09:21:16.172609,8.5,135.2,nodal,completed
T003114,R011,D0051,V2,S1,2026-07-13T08:15:00,2026-07-13T08:19:24,2026-07-13T09:00:00,2026-07-13T09:00:00,8.0,131.3,nodal,completed
T003115,R011,D0003,V1,S1,2026-07-13T08:15:00,2026-07-13T08:16:48,2026-07-13T09:00:00,2026-07-13T09:00:18.067183,8.0,127.5,nodal,completed
T003116,R011,D0053,V1,S1,2026-07-13T08:15:00,2026-07-13T08:25:24,2026-07-13T09:00:00,2026-07-13T09:10:03.116329,8.2,127.9,nodal,completed
T003117,R013,D0031,V3,S1,2026-07-13T08:15:00,2026-07-13T08:17:54,2026-07-13T09:00:00,2026-07-13T09:00:00,11.7,259.6,cab,completed
T003118,R013,D0031,V3,S1,2026-07-13T08:15:00,2026-07-13T08:24:18,2026-07-13T09:00:00,2026-07-13T09:05:13.734810,11.4,242.4,cab,completed
T003119,R013,D0056,V1,S1,2026-07-13T08:15:00,2026-07-13T08:15:12,2026-07-13T09:00:00,2026-07-13T09:00:00,11.0,234.8,cab,completed
T003120,R013,D0111,V1,S1,2026-07-13T08:15:00,2026-07-13T08:16:06,2026-07-13T09:00:00,2026-07-13T09:00:56.497288,11.9,250.9,cab,completed
T003121,R013,D0112,V1,S1,2026-07-13T08:15:00,,2026-07-13T09:00:00,,10.5,243.9,cab,no_show
T003122,R013,D0022,V5,S1,2026-07-13T08:15:00,2026-07-13T08:19:24,2026-07-13T09:00:00,2026-07-13T09:00:00,10.5,241.5,cab,completed
T003123,R013,D0047,V3,S1,2026-07-13T08:15:00,2026-07-13T08:19:30,2026-07-13T09:00:00,2026-07-13T09:01:31.018114,10.5,228.8,cab,completed
T003124,R013,D0068,V1,S1,2026-07-13T08:15:00,2026-07-13T08:15:12,2026-07-13T09:00:00,2026-07-13T09:00:00,10.6,231.9,cab,completed
T003125,R013,D0076,V3,S1,2026-07-13T08:15:00,2026-07-13T08:15:18,2026-07-13T09:00:00,2026-07-13T09:00:00,10.7,237.1,cab,completed
T003126,R013,D0100,V3,S1,2026-07-13T08:15:00,2026-07-13T08:15:18,2026-07-13T09:00:00,2026-07-13T09:00:00,10.7,238.0,cab,completed
T003127,R013,D0009,V1,S1,2026-07-13T08:15:00,2026-07-13T08:19:06,2026-07-13T09:00:00,2026-07-13T09:00:00,11.0,234.7,cab,completed
